cust_id,status,E Mail,respond_to_discount,total_spent,total_discount_received,no_of_transactions,days_till_last_interaction,years_of_stay,age_binned_Children,age_binned_Younger_Age,age_binned_Middle_Age,age_binned_Old_age,Gender_F,Gender_M,Region_Midwest,Region_Northeast,Region_South,Region_West,cluster
92758,complete,bo.maurin@apple.com,1,16298.536,2971.064,12,201,16,0,1,0,0,0,1,0,1,0,0,3
92762,complete,anita.schroer@gmail.com,1,7142.33,1728.77,21,249,7,0,0,0,1,1,0,1,0,0,0,1
92795,complete,emilio.esteban@shaw.ca,1,2527.98,314.22,3,268,12,0,0,0,1,0,1,0,0,0,1,1
92808,complete,sally.glatt@btinternet.com,1,116.4,60,1,270,15,0,0,0,1,1,0,0,0,1,0,1
92838,complete,larry.swiger@gmail.com,1,6113,660,7,184,11,0,0,0,1,0,1,0,0,0,1,1
92840,complete,lorri.stoops@comcast.net,1,14553.331,1970.569,9,194,5,0,1,0,0,1,0,0,0,1,0,3
92845,complete,helga.vandenbosch@gmail.com,1,5193.6,640,4,269,38,0,0,0,1,1,0,0,0,1,0,1
92876,complete,julee.martello@outlook.com,1,1691.47,287.23,3,249,7,0,0,1,0,1,0,0,0,0,1,1
92880,complete,marcy.gallo@hotmail.com,1,58.41,6.49,1,269,8,0,1,0,0,1,0,1,0,0,0,1
92885,complete,rhiannon.wurst@shell.com,1,4930,760,2,268,4,0,1,0,0,1,0,0,0,1,0,1
92899,complete,landon.sutcliffe@gmail.com,1,33277.8,5053.9,29,259,6,0,0,0,1,0,1,0,0,1,0,0
92908,complete,dulcie.motter@gmail.com,1,1394.26,423.94,7,220,5,0,0,0,1,1,0,0,0,1,0,1
92911,complete,brittany.gilchrist@hotmail.com,1,520.2,57.8,1,269,25,0,0,1,0,1,0,0,0,0,1,1
92932,complete,garth.cortese@comcast.net,1,1079.9,220,1,269,5,0,1,0,0,0,1,0,0,1,0,1
92933,complete,rosann.heavner@microsoft.com,1,7865.46,953.94,5,266,37,0,0,1,0,1,0,1,0,0,0,3
92941,complete,glennis.owenby@gmail.com,1,859.75,45.25,2,269,17,0,0,1,0,1,0,0,0,1,0,1
92942,complete,patrick.goggans@gmail.com,1,310.5,34.5,1,269,14,0,0,0,1,0,1,0,0,1,0,1
92960,complete,geraldine.poitras@gmail.com,1,208.45,85.45,2,269,5,0,1,0,0,1,0,0,0,0,1,1
92983,complete,delores.profitt@hotmail.com,1,9466.88,1772.32,12,259,5,0,0,1,0,1,0,0,0,1,0,3
92989,complete,annabell.bradberry@hotmail.com,1,5509,3176,6,269,4,0,0,1,0,1,0,0,1,0,0,1
92994,complete,scot.wirth@aol.com,1,4385.6,1096.4,4,268,17,0,0,1,0,0,1,1,0,0,0,1
92998,complete,thalia.jankowski@msn.com,1,1040.4,115.6,2,269,7,0,0,1,0,1,0,1,0,0,0,1
93000,complete,truman.kanter@gmail.com,1,261.8,100,3,260,6,0,0,1,0,0,1,0,1,0,0,1
93001,complete,mack.whittenburg@yahoo.com,1,10674.2,1187.8,5,265,23,0,0,1,0,0,1,0,0,1,0,3
93013,complete,wilson.nordstrom@btinternet.com,1,851.57,105.73,1,269,10,0,1,0,0,0,1,0,1,0,0,1
93028,complete,eduardo.harvey@gmail.com,1,3107.34,851.36,14,232,20,0,1,0,0,0,1,0,1,0,0,1
93033,complete,jerald.martucci@msn.com,1,1538.82,161.98,26,136,16,0,0,1,0,0,1,0,0,1,0,1
93047,complete,morgan.murrell@gmail.com,1,1402.2,155.8,4,268,6,0,1,0,0,1,0,0,0,0,1,1
93052,complete,jeni.marquez@hotmail.com,1,350.24,83.36,1,268,9,0,0,1,0,1,0,0,1,0,0,1
93053,complete,shery.utsey@rediffmail.com,1,656.5,60,14,235,26,0,1,0,0,1,0,0,0,0,1,1
93066,complete,tosha.albino@exxonmobil.com,1,582.4,249.6,6,256,8,0,1,0,0,1,0,1,0,0,0,1
93085,complete,steven.styles@walmart.com,1,2564.6,300,1,268,14,0,0,0,1,0,1,0,0,1,0,1
93086,complete,ronald.cardona@aol.com,1,2756.8,160,2,268,26,0,0,1,0,0,1,0,0,0,1,1
93089,complete,wilton.gayle@gmail.com,1,13439.7,1560,4,202,11,0,0,1,0,0,1,0,0,0,1,3
93102,complete,sharita.blass@gmail.com,1,13819.166,2234.534,12,206,8,0,0,1,0,1,0,0,1,0,0,3
93105,complete,sharonda.bowman@yahoo.com,1,2606,290,4,268,6,0,0,1,0,1,0,1,0,0,0,1
93113,complete,ferdinand.hurtt@outlook.com,1,4275.2,1068.8,4,268,31,0,1,0,0,0,1,1,0,0,0,1
93136,complete,miquel.keefe@ibm.com,1,720,80,2,266,38,0,0,0,1,0,1,0,0,1,0,1
93149,complete,pedro.demps@gmail.com,1,1496,220,1,268,6,0,0,1,0,0,1,0,1,0,0,1
93159,complete,marietta.kilgo@hotmail.com,1,478.2,331.8,4,208,9,0,0,1,0,1,0,0,0,1,0,1
93165,complete,rosendo.senecal@aol.com,1,657,73,1,268,5,0,0,0,1,0,1,0,0,1,0,1
93172,complete,mervin.collman@shaw.ca,1,9109.7,1020,5,263,8,0,1,0,0,0,1,0,1,0,0,3
93175,complete,donte.manhart@rediffmail.com,1,3940.5,470,1,268,18,0,0,1,0,0,1,0,0,0,1,1
93183,complete,francoise.newbury@outlook.com,1,350.42,99.98,3,208,4,0,0,1,0,1,0,0,1,0,0,1
93185,complete,rico.evens@gmail.com,1,99.5,100,1,268,5,0,0,1,0,0,1,0,0,1,0,1
93186,complete,sadye.brumbaugh@hotmail.com,1,4694.4,430,11,247,22,0,0,1,0,1,0,1,0,0,0,1
93216,complete,mary.litwin@gmail.com,1,519.455,168.545,4,182,9,0,0,1,0,0,1,1,0,0,0,1
93232,complete,tory.nellis@hotmail.com,1,14049.6,1740,3,267,4,0,1,0,0,0,1,0,0,1,0,3
93245,complete,theodore.zellmer@btinternet.com,1,8524.97,1058.33,2,258,6,0,0,1,0,0,1,1,0,0,0,3
93253,complete,mindy.utz@gmail.com,1,4683.2,580,1,267,7,0,0,1,0,1,0,0,0,0,1,1
93256,complete,douglas.desjardins@microsoft.com,1,7777.3,290,3,223,5,0,0,1,0,0,1,0,1,0,0,1
93260,complete,brock.vo@yahoo.com,1,568.35,63.15,1,267,21,0,1,0,0,0,1,0,0,1,0,1
93268,complete,ramona.ginn@hotmail.com,1,185.85,20.65,2,203,11,0,0,1,0,1,0,0,1,0,0,1
93286,complete,jimmie.hove@walmart.com,1,17231.25,2677.75,18,249,10,0,0,0,1,0,1,0,0,1,0,3
93303,complete,verdell.gerena@yahoo.com,1,1620,180,3,267,29,0,0,0,1,1,0,0,0,1,0,1
93316,complete,dorinda.meas@earthlink.net,1,16508.5,1669.9,10,224,23,0,0,1,0,1,0,1,0,0,0,3
93317,complete,erin.macias@aol.com,1,5433,660,3,267,5,0,0,0,1,0,1,1,0,0,0,1
93320,complete,fredric.royals@gmail.com,1,3781.06,1720.04,21,250,14,0,0,0,1,0,1,0,0,1,0,1
93323,complete,scotty.shortt@hotmail.co.uk,1,2606,290,1,267,11,0,0,1,0,0,1,0,1,0,0,1
93328,complete,chance.phu@gmail.com,1,1219.6,164.4,5,257,7,0,1,0,0,0,1,0,0,0,1,1
93330,complete,kiera.pastrana@gmail.com,1,51718.511,1652.589,14,203,10,0,0,0,1,1,0,0,0,1,0,4
93348,complete,norbert.crosslin@bellsouth.net,1,6181.9,380,2,145,9,0,1,0,0,0,1,0,0,1,0,1
93356,complete,arnita.minaya@gmail.com,1,4040,470,1,267,17,0,0,1,0,1,0,0,0,1,0,1
93364,complete,jaleesa.baillie@msn.com,1,1329.48,257.52,4,267,4,0,0,1,0,1,0,0,1,0,0,1
93365,complete,juliann.harrold@yahoo.com,1,1196.184,364.936,14,267,15,0,0,1,0,1,0,0,0,1,0,1
93371,complete,felipa.ostler@gmail.com,1,1908,220,2,267,11,0,0,0,1,1,0,0,0,1,0,1
93385,complete,keeley.koller@bellsouth.net,1,1440,160,4,265,11,0,0,1,0,1,0,0,0,1,0,1
93386,complete,bertram.zamudio@gmail.com,1,1086.4,271.6,1,266,5,0,0,0,1,0,1,0,1,0,0,1
93403,complete,raina.marvin@rediffmail.com,1,3790.95,483.25,4,266,5,0,0,1,0,1,0,0,0,0,1,1
93404,complete,brigid.canipe@gmail.com,1,720,80,1,266,8,0,0,1,0,1,0,0,0,1,0,1
93419,complete,hui.hanselman@yahoo.com,1,9519.9,1100,4,266,28,0,0,0,1,1,0,0,0,0,1,3
93437,complete,launa.stine@yahoo.com,1,27472.96,4033.54,11,249,20,0,0,0,1,1,0,0,0,0,1,0
93438,complete,jamal.yockey@verizon.net,1,1496,220,1,266,11,0,0,1,0,0,1,0,0,1,0,1
93441,complete,pauletta.whitted@earthlink.net,1,9054.74,1397.06,4,257,21,0,0,1,0,1,0,0,0,1,0,3
93442,complete,harriett.sammons@yahoo.com,1,360,40,1,266,36,0,0,0,1,1,0,0,0,0,1,1
93448,complete,edward.hinckley@gmail.com,1,30362.949,3817.251,15,194,10,0,0,0,1,1,0,1,0,0,0,0
93451,complete,max.tsai@aol.com,1,3622.6,430,1,266,9,0,0,0,1,0,1,1,0,0,0,1
93461,complete,samara.zander@gmail.com,1,16246,6614,15,260,9,0,0,1,0,1,0,0,1,0,0,3
93474,complete,leeanna.mccarroll@gmail.com,1,7446.9,845,3,266,6,0,1,0,0,1,0,0,0,1,0,1
93479,complete,kaleigh.frasure@ibm.com,1,3675,430,1,266,10,0,0,1,0,1,0,0,1,0,0,1
93486,complete,graham.pender@yahoo.ca,1,3408.38,570.52,7,258,6,0,0,0,1,0,1,0,0,0,1,1
93500,complete,erasmo.galarza@yahoo.com,1,2502,4200,1,266,5,0,0,1,0,0,1,0,0,0,1,1
93503,complete,angelo.hock@yahoo.co.in,1,2502,4200,1,266,19,0,1,0,0,1,0,0,0,0,1,1
93504,complete,natalya.andujar@earthlink.net,1,778.905,97.095,2,180,5,0,0,1,0,1,0,0,0,0,1,1
93505,complete,curtis.steinke@apple.com,1,7200,880,4,265,7,0,0,1,0,0,1,0,0,1,0,1
93509,complete,darrin.rubenstein@gmail.com,1,7350.6,860,2,261,11,0,0,1,0,0,1,0,0,1,0,1
93513,complete,palmer.mallon@yahoo.com,1,7865.46,953.94,5,266,20,0,0,0,1,0,1,0,0,1,0,3
93528,complete,shameka.cantrell@outlook.com,1,8108,580,3,265,11,0,0,0,1,1,0,1,0,0,0,3
93531,complete,lawrence.michelson@gmail.com,1,5822.93,638.57,5,242,8,0,1,0,0,0,1,0,0,0,1,1
93535,complete,dave.swaim@gmail.com,1,915.2,228.8,4,265,4,0,0,0,1,0,1,1,0,0,0,1
93541,complete,temeka.sher@yahoo.com,1,101.5,20,1,265,24,0,0,1,0,1,0,0,0,1,0,1
93553,complete,hassie.walt@yahoo.com,1,2500,300,1,265,4,0,0,1,0,1,0,0,0,1,0,1
93564,complete,royce.abernathy@gmail.com,1,13481.25,1561.25,6,208,8,0,0,0,1,0,1,0,1,0,0,3
93565,complete,helene.nappi@gmail.com,1,2810,530,2,265,34,0,0,1,0,1,0,1,0,0,0,1
93566,complete,stephen.morey@hotmail.com,1,18548.516,2561.484,17,194,15,0,0,1,0,0,1,0,1,0,0,3
93571,complete,brice.bremer@yahoo.com,1,849.4,300,4,195,6,0,0,1,0,0,1,0,0,1,0,1
93580,complete,guadalupe.adkison@gmail.com,1,45577.984,7916.716,37,103,13,0,0,0,1,1,0,0,1,0,0,0
93584,complete,tyrell.lemay@gmail.com,1,270.4,41.6,2,256,9,0,1,0,0,0,1,0,1,0,0,1
93599,complete,errol.dao@comcast.net,1,51667.11,5544.39,40,103,12,0,0,1,0,0,1,0,0,1,0,4
93604,complete,zaida.tubbs@yahoo.com,1,13659.9,290,9,204,5,0,0,1,0,1,0,0,0,1,0,3
93606,complete,curt.saleh@yahoo.com,1,374.4,41.6,2,265,7,0,0,1,0,0,1,0,1,0,0,1
93607,complete,reed.serafin@aol.com,1,10048.498,1418.502,4,180,15,0,1,0,0,0,1,1,0,0,0,3
93609,complete,martin.muth@gmail.com,1,4488,660,3,265,8,0,0,1,0,0,1,0,0,1,0,1
93611,complete,floyd.bittner@gmail.com,1,179.82,19.98,2,265,19,0,0,1,0,0,1,0,0,1,0,1
93613,complete,trisha.blose@yahoo.com,1,14452.48,2117.12,22,103,15,0,0,0,1,1,0,1,0,0,0,3
93617,complete,nadine.dominique@gmail.com,1,2794.4,380,9,208,13,0,0,1,0,1,0,1,0,0,0,1
93622,complete,fausto.eubanks@gmail.com,1,38555.58,4838.72,28,103,9,0,1,0,0,0,1,0,0,0,1,0
93624,complete,cecil.swoboda@apple.com,1,68818.606,9536.994,25,208,9,0,1,0,0,0,1,0,1,0,0,4
93628,complete,christoper.vickrey@gmail.com,1,7185.9,3050,3,245,6,0,0,1,0,0,1,1,0,0,0,1
93629,complete,myriam.randolph@shaw.ca,1,4645.652,711.978,12,221,7,0,1,0,0,1,0,0,0,0,1,1
93630,complete,elmo.wein@yahoo.com,1,11177.6,1520,8,261,15,0,0,1,0,0,1,1,0,0,0,3
93632,complete,sydney.addison@shaw.ca,1,355.79,98.31,5,262,19,0,1,0,0,0,1,0,1,0,0,1
93633,complete,leo.evers@gmail.com,1,502.05,72.45,1,265,6,0,0,1,0,0,1,1,0,0,0,1
93637,complete,inell.lisle@hotmail.com,1,6988,120,3,255,38,0,0,1,0,1,0,0,0,1,0,1
93645,complete,masako.sweeting@outlook.com,1,410.4,45.6,1,265,30,0,1,0,0,1,0,0,0,1,0,1
93663,complete,basil.taul@gmail.com,1,21367.8,1600,3,264,4,0,0,1,0,0,1,0,0,1,0,3
93668,complete,eusebio.funk@shell.com,1,2880,320,5,265,5,0,0,1,0,0,1,0,0,1,0,1
93669,complete,cortez.shutt@gmail.com,1,317.52,35.28,1,265,22,0,0,1,0,0,1,0,1,0,0,1
93670,complete,dominic.whetsel@bellsouth.net,1,685,20,5,204,17,0,0,1,0,0,1,0,0,1,0,1
93675,complete,christy.coen@gmail.com,1,4712.3,440,5,242,4,0,0,0,1,1,0,1,0,0,0,1
93681,complete,roman.quesada@aol.com,1,5984,880,4,265,7,0,1,0,0,0,1,0,0,0,1,1
93682,complete,weldon.mcginley@hotmail.com,1,4488,660,3,265,13,0,0,0,1,0,1,1,0,0,0,1
93683,complete,dennis.shell@yahoo.com,1,5984,880,4,264,22,0,0,1,0,0,1,0,0,0,1,1
93684,complete,jerry.austria@microsoft.com,1,16003.6,2060,16,103,28,0,0,1,0,0,1,0,0,0,1,3
93704,complete,nickolas.hash@yahoo.ca,1,2160,240,3,264,28,0,1,0,0,0,1,1,0,0,0,1
93711,complete,angie.robbs@gmail.com,1,5984,880,4,264,7,0,0,0,1,1,0,0,0,0,1,1
93712,complete,john.peraza@charter.net,1,5984,880,4,264,7,0,0,1,0,0,1,0,0,0,1,1
93714,complete,jerrold.rothermel@gmail.com,1,5984,880,4,264,11,0,0,1,0,0,1,1,0,0,0,1
93715,complete,chelsea.fuselier@yahoo.co.uk,1,4488,660,3,264,6,0,0,1,0,1,0,0,1,0,0,1
93717,complete,glenda.reynoso@yahoo.ca,1,5984,880,4,264,4,0,0,0,1,1,0,0,0,1,0,1
93719,complete,nakesha.gourley@exxonmobil.com,1,2992,440,2,264,5,0,0,1,0,1,0,1,0,0,0,1
93729,complete,delmar.alcock@yahoo.co.in,1,4177.935,511.865,10,201,39,0,0,0,1,0,1,0,1,0,0,1
93737,complete,cornelia.deaton@yahoo.com,1,8770.5,654.5,4,124,8,0,1,0,0,1,0,0,0,0,1,3
93744,complete,dan.fairweather@gmail.com,1,7200,880,4,264,36,0,1,0,0,0,1,0,1,0,0,1
93754,complete,arnoldo.ruis@hotmail.com,1,2949.5,3500,1,264,8,0,0,0,1,0,1,1,0,0,0,1
93784,complete,dora.scuderi@microsoft.com,1,5430,660,3,264,17,0,0,1,0,1,0,0,0,1,0,1
93800,complete,cornelia.saari@gmail.com,1,5618.1,640,9,208,6,0,0,0,1,1,0,0,0,1,0,1
93802,complete,kelly.willams@gmail.com,1,4481.1,2100,1,264,14,0,0,1,0,0,1,0,0,1,0,1
93812,complete,millard.mcnair@yahoo.com,1,2849.9,707.6,1,264,4,0,0,1,0,0,1,0,0,1,0,1
93813,complete,misti.lowenthal@aol.com,1,18576.517,2121.283,14,131,5,0,0,0,1,1,0,0,0,1,0,3
93814,complete,aliza.baylor@yahoo.com,1,9098.634,2324.966,9,173,13,0,0,0,1,1,0,0,0,1,0,3
93817,complete,cammy.archibald@rediffmail.com,1,2949.9,607.6,1,264,34,0,0,1,0,1,0,1,0,0,0,1
93818,complete,dominick.mcelhaney@charter.net,1,11898.174,2834.326,14,195,10,0,0,1,0,0,1,0,0,0,1,3
93819,complete,karisa.vance@exxonmobil.com,1,2949.9,607.6,1,264,22,0,0,0,1,1,0,1,0,0,0,1
93820,complete,yong.noe@gmail.com,1,2949.9,607.6,1,264,9,0,0,1,0,1,0,1,0,0,0,1
93822,complete,marcos.simpkins@bp.com,1,2849.9,707.6,1,264,6,0,1,0,0,0,1,0,0,0,1,1
93824,complete,tracey.rumsey@rediffmail.com,1,2949.9,607.6,1,264,29,0,0,1,0,1,0,0,0,1,0,1
93825,complete,oren.wortman@yahoo.com,1,6507.4,607.6,2,264,7,0,0,1,0,0,1,0,0,1,0,1
93826,complete,bridgett.sheilds@aol.com,1,2849.9,707.6,1,264,5,0,0,1,0,1,0,0,1,0,0,1
93827,complete,marco.wellman@gmail.com,1,2949.9,607.6,1,264,5,0,0,1,0,0,1,0,0,1,0,1
93829,complete,sean.montero@gmail.com,1,2949.9,607.6,1,264,15,0,0,1,0,1,0,1,0,0,0,1
93830,complete,tish.rossignol@hotmail.com,1,1800,220,1,264,13,0,1,0,0,1,0,1,0,0,0,1
93831,complete,francesco.curley@aol.com,1,2949.9,607.6,1,264,10,0,0,1,0,0,1,0,1,0,0,1
93832,complete,truman.moberly@aol.com,1,2949.9,607.6,1,264,20,0,0,1,0,0,1,0,0,0,1,1
93833,complete,hildred.pound@gmail.com,1,22030.028,3051.172,29,107,4,0,0,1,0,1,0,1,0,0,0,0
93834,complete,deandre.fuquay@aol.com,1,2949.9,607.6,1,264,4,0,0,1,0,0,1,1,0,0,0,1
93835,complete,rico.tinkham@bp.com,1,2949.9,607.6,1,264,6,0,0,1,0,0,1,0,0,0,1,1
93837,complete,ervin.greve@hotmail.com,1,2949.9,607.6,1,264,23,0,0,0,1,0,1,1,0,0,0,1
93840,complete,noelle.poulos@microsoft.com,1,2849.9,707.6,1,264,9,0,0,0,1,1,0,0,0,1,0,1
93841,complete,stephany.watford@ntlworld.com,1,2949.9,607.6,1,264,4,0,0,1,0,1,0,0,0,0,1,1
93842,complete,billy.presley@hotmail.com,1,2849.9,707.6,1,264,12,0,0,1,0,1,0,1,0,0,0,1
93843,complete,lorna.mello@sbcglobal.net,1,10424,1160,4,264,4,0,1,0,0,1,0,1,0,0,0,3
93846,complete,nery.houchin@gmail.com,1,211.41,23.49,1,264,8,0,1,0,0,1,0,1,0,0,0,1
93848,complete,zora.carmen@gmail.com,1,3675,430,1,264,39,0,1,0,0,1,0,0,0,0,1,1
93849,complete,elmo.derosa@gmail.com,1,40042.221,5584.979,12,201,9,0,0,0,1,0,1,0,0,1,0,0
93852,complete,trena.rustin@gmail.com,1,16067.392,2047.808,8,198,15,0,0,1,0,1,0,0,0,1,0,3
93853,complete,german.broach@yahoo.com,1,17927.36,2664.64,8,258,5,0,0,1,0,0,1,0,0,1,0,3
93854,complete,robt.eslick@yahoo.com,1,17927.36,2664.64,8,258,36,0,0,0,1,0,1,0,1,0,0,3
93859,complete,spencer.penning@gmail.com,1,6225,795,3,261,7,0,0,1,0,0,1,1,0,0,0,1
93860,complete,gennie.ferrigno@gmail.com,1,17927.36,2664.64,8,258,4,0,0,0,1,1,0,0,0,1,0,3
93863,complete,clarence.birmingham@msn.com,1,36750.132,4227.668,14,208,4,0,0,1,0,0,1,0,0,1,0,0
93867,complete,lang.ahart@yahoo.com,1,2700,300,4,263,15,0,0,0,1,1,0,0,0,1,0,1
93871,complete,lisette.menzies@ibm.com,1,21060.329,2770.171,8,201,6,0,0,1,0,1,0,0,0,1,0,3
93876,complete,hedwig.zehr@gmail.com,1,2500,300,2,192,7,0,0,1,0,1,0,0,0,0,1,1
93882,complete,allen.yoo@shaw.ca,1,8611,1040,2,264,4,0,0,1,0,0,1,0,0,0,1,3
93883,complete,weston.charles@gmail.com,1,3086.9,154.1,7,249,7,0,0,0,1,0,1,1,0,0,0,1
93894,complete,perry.wellborn@aol.com,1,2606,290,1,264,22,0,0,1,0,0,1,1,0,0,0,1
93913,complete,adam.spell@gmail.com,1,347.96,59.24,3,263,6,0,0,1,0,0,1,0,0,1,0,1
93916,complete,rosalie.kirtley@apple.com,1,2464,416,5,250,27,0,0,0,1,1,0,0,1,0,0,1
93925,complete,matthew.matranga@hotmail.com,1,1324.425,167.575,4,173,11,0,0,0,1,1,0,0,0,1,0,1
93927,complete,arturo.mistretta@earthlink.net,1,2606,290,1,263,4,0,0,1,0,0,1,0,1,0,0,1
93934,complete,nery.bernier@aol.com,1,10424,1160,4,262,5,0,1,0,0,1,0,0,0,1,0,3
93940,complete,celia.grisby@verizon.net,1,43627.705,5296.695,10,201,17,0,0,1,0,1,0,0,0,1,0,0
93949,complete,galina.simmonds@bp.com,1,4319.7,480,3,263,5,0,0,1,0,1,0,1,0,0,0,1
93950,complete,allen.ayotte@bp.com,1,3534,1301,4,263,26,0,0,1,0,0,1,1,0,0,0,1
93953,complete,frank.ferreri@gmail.com,1,11179.8,1280,2,263,26,0,0,1,0,0,1,0,0,1,0,3
93958,complete,kory.pace@yahoo.com,1,1800.8,220,1,263,33,0,0,1,0,0,1,1,0,0,0,1
93966,complete,phuong.galante@gmail.com,1,9681.6,1300,12,208,27,0,0,0,1,1,0,0,1,0,0,3
93972,complete,erwin.greene@sbcglobal.net,1,19547.4,2400,3,263,15,0,0,0,1,0,1,1,0,0,0,3
93985,complete,lucius.greeson@yahoo.com,1,9638.554,1520.846,6,258,8,0,0,0,1,0,1,0,0,1,0,3
94005,complete,renda.murrieta@gmail.com,1,17927.36,2664.64,8,258,5,0,0,0,1,1,0,0,0,0,1,3
94023,complete,marquita.tally@hotmail.com,1,7200,880,4,263,14,0,1,0,0,1,0,0,0,1,0,1
94026,complete,marth.coover@gmail.com,1,78.75,8.75,1,263,17,0,1,0,0,1,0,1,0,0,0,1
94044,complete,joette.pilcher@charter.net,1,1159.02,128.78,4,262,8,0,0,1,0,1,0,1,0,0,0,1
94062,complete,minta.kilian@aol.com,1,187.2,20.8,2,262,9,0,0,1,0,1,0,0,0,0,1,1
94066,complete,kurtis.nevin@ibm.com,1,402.57,44.73,1,262,15,0,0,1,0,0,1,0,0,0,1,1
94088,complete,krystin.utter@gmail.com,1,1725.66,233.24,11,247,6,0,0,1,0,1,0,0,1,0,0,1
94093,complete,mana.breen@bellsouth.net,1,8853.44,1263.36,6,249,12,0,0,0,1,1,0,0,1,0,0,3
94095,complete,providencia.mattera@rediffmail.com,1,13020.8,1480,6,260,4,0,0,1,0,1,0,0,0,1,0,3
94096,complete,darron.schick@aol.com,1,1496,220,1,262,5,0,0,1,0,0,1,0,1,0,0,1
94097,complete,bibi.blomberg@aol.com,1,7320,880,4,262,6,0,1,0,0,1,0,0,0,1,0,1
94102,complete,shella.esters@gmail.com,1,9253,880,5,262,18,0,0,1,0,1,0,1,0,0,0,3
94106,complete,rogelio.macomber@gmail.com,1,4036.7,480,3,262,20,0,0,1,0,0,1,0,0,1,0,1
94112,complete,yuki.ducan@aol.com,1,6222.2,596.8,8,227,14,0,1,0,0,1,0,0,0,1,0,1
94155,complete,samuel.bowen@hotmail.com,1,7320,880,4,262,6,0,1,0,0,0,1,0,0,1,0,1
94158,complete,loise.hamblen@hotmail.com,1,1065.1,228.8,5,260,14,0,1,0,0,1,0,0,0,1,0,1
94161,complete,renetta.osteen@gmail.com,1,3675,430,1,261,11,0,1,0,0,1,0,0,0,0,1,1
94200,complete,kari.paulin@gmail.com,1,12625.89,1574.51,21,96,28,0,0,1,0,1,0,0,1,0,0,3
94237,complete,trinidad.kraus@gmail.com,1,7203.2,880,4,261,5,0,0,1,0,0,1,0,1,0,0,1
94240,complete,aisha.bonner@gmail.com,1,10424,1160,4,261,12,0,0,1,0,1,0,0,1,0,0,3
94247,complete,donte.timmer@yahoo.com,1,7320,880,4,261,21,0,0,0,1,0,1,0,0,1,0,1
94252,complete,raymond.boland@hotmail.com,1,10246.4,1327.4,5,250,5,0,1,0,0,1,0,1,0,0,0,3
94261,complete,toney.bernardi@gmail.com,1,9576.8,1160,2,261,7,0,0,1,0,0,1,0,0,1,0,3
94263,complete,sanora.williamson@gmail.com,1,8488.252,1190.548,5,259,13,0,1,0,0,1,0,1,0,0,0,3
94270,complete,patrice.westbrooks@earthlink.net,1,336.6,37.4,2,261,15,0,1,0,0,1,0,0,0,1,0,1
94272,complete,ashton.heath@yahoo.co.in,1,29899.43,3701.97,9,245,19,0,0,1,0,1,0,1,0,0,0,0
94276,complete,karl.pierro@bp.com,1,7320,880,4,261,42,0,0,0,1,0,1,0,0,1,0,1
94279,complete,reginald.lovette@aol.com,1,4788.4,580,1,261,7,0,1,0,0,0,1,0,0,1,0,1
94280,complete,chanel.mcgonagle@hotmail.com,1,17950.29,2270.71,8,194,5,0,0,1,0,1,0,0,0,1,0,3
94281,complete,ursula.ervin@hotmail.com,1,4788.4,580,1,261,32,0,0,1,0,1,0,0,0,0,1,1
94284,complete,alvin.birdsong@yahoo.co.in,1,14218,2182,8,259,38,0,0,1,0,0,1,0,0,1,0,3
94286,complete,benton.eberly@exxonmobil.com,1,7147.53,1296.07,13,248,16,0,1,0,0,0,1,1,0,0,0,1
94289,complete,jarvis.aker@gmail.com,1,14505.04,2253.76,10,250,18,0,0,0,1,0,1,0,0,0,1,3
94297,complete,sharen.mcmurtry@charter.net,1,46246.125,7024.775,9,203,9,0,0,1,0,1,0,1,0,0,0,0
94304,complete,doris.hove@aol.com,1,8641.36,1513.64,5,258,10,0,1,0,0,1,0,0,0,1,0,3
94313,complete,tresa.hendrick@gmail.com,1,17911.85,2397.05,9,221,18,0,1,0,0,1,0,0,0,0,1,3
94318,complete,monty.lew@gmail.com,1,4788.4,580,1,261,9,0,0,1,0,0,1,1,0,0,0,1
94321,complete,milton.fortson@gmail.com,1,89.91,9.99,1,261,33,0,0,1,0,0,1,1,0,0,0,1
94333,complete,mollie.habib@yahoo.com,1,187.2,20.8,2,260,11,0,1,0,0,1,0,0,0,0,1,1
94341,complete,shelby.buhr@gmail.com,1,175.5,19.5,1,260,9,0,0,1,0,0,1,0,1,0,0,1
94343,complete,valentin.ashton@gmail.com,1,1458.6,114.4,8,248,11,0,0,1,0,0,1,0,0,1,0,1
94347,complete,edward.capra@gmail.com,1,459.55,159.85,3,234,6,0,0,0,1,0,1,0,0,0,1,1
94364,complete,calandra.pietrzak@yahoo.com,1,33148,4180,9,260,8,0,0,0,1,1,0,0,0,0,1,0
94368,complete,chin.canizales@hotmail.com,1,10867.8,1290,3,260,5,0,1,0,0,1,0,1,0,0,0,3
94369,complete,elisha.armistead@ibm.com,1,7320,880,4,260,18,0,0,1,0,0,1,0,0,0,1,1
94381,complete,isabell.hoang@bellsouth.net,1,7320,880,4,260,6,0,1,0,0,1,0,0,0,1,0,1
94383,complete,samira.banning@verizon.net,1,7244,880,4,259,29,0,0,1,0,1,0,0,0,0,1,1
94391,complete,robena.clopton@gmail.com,1,1106.91,122.99,4,258,17,0,0,1,0,1,0,1,0,0,0,1
94399,complete,aldo.hodgin@exxonmobil.com,1,3093.6,10.4,4,244,24,0,0,0,1,0,1,0,0,1,0,1
